LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
ID518705,518705,60,0.9755591750144958,370.8672,540.3651,0.0,400.0,20,20.0,1,,43.858447488584474,44.0,0.0,120.0,28815.0,39.181290559438004,0.7216691039557245,0.9384106761454996
ID526526,526526,60,1.4182935953140259,318.714,554.8521000000001,0.0,1060.0,53,20.0,1,,60.3013698630137,26.0,0.0,228.0,39618.0,65.39954977616812,0.5287526614549563,0.6378194452355648
ID517552,517552,60,0.9018062949180603,389.7003,541.8138,0.0,280.0,14,20.0,1,,49.22983257229833,49.0,0.0,147.0,32344.0,39.771149751589896,0.49887562292334253,0.8239804255978015
ID514750,514750,60,1.0733414888381958,394.0464,544.7112000000001,0.0,120.0,6,20.0,1,,46.61187214611872,26.0,0.0,151.0,30624.0,45.86449466670714,0.5258935882692233,0.700524868274995
ID523323,523323,60,1.3460357189178467,315.8166,560.6469000000001,0.0,780.0,39,20.0,1,,57.532724505327245,59.0,0.0,156.0,37799.0,47.80450449523838,0.8304657468667318,1.092034184392721
ID526774,526774,60,1.4207675457000732,318.714,551.9547,0.0,1080.0,54,20.0,1,,61.333333333333336,33.0,0.0,192.0,40296.0,64.06163666878108,0.5699658703071672,0.6951638398435673
ID517319,517319,60,0.9194048643112183,388.25160000000005,541.8138,0.0,220.0,11,20.0,1,,45.39117199391172,38.0,0.0,134.0,29822.0,39.03536679694321,0.4587610354748787,0.731384070548433
ID521922,521922,60,1.2954742908477783,327.4062,553.4034,0.0,660.0,33,20.0,1,,49.43835616438356,26.0,0.0,176.0,32481.0,52.6858174068722,0.8740018028316777,0.8752711610493452
ID521025,521025,60,1.104451298713684,338.99580000000003,538.9164000000001,0.0,580.0,29,20.0,1,,45.946727549467276,16.0,0.0,165.0,30187.0,49.164097044567725,0.7463702428516843,0.7988302588002737
ID523086,523086,60,1.181261420249939,317.2653,559.1982,0.0,740.0,37,20.0,1,,49.49010654490107,47.0,0.0,138.0,32515.0,44.69122017932247,0.7924304636677071,0.9791405094857465
ID525380,525380,60,1.9843313694000244,321.6114,560.6469000000001,0.0,960.0,48,20.0,1,,80.1400304414003,38.0,0.0,257.0,52652.0,85.52805057263477,0.6618166381069723,0.746320728049375
ID519882,519882,60,1.1077691316604614,353.4828,537.4677,0.0,480.0,24,20.0,1,,48.97412480974125,54.0,0.0,127.0,32176.0,41.456643531146426,0.833075981200212,1.0737586823387302
ID524486,524486,60,1.7288316488265991,323.06010000000003,560.6469000000001,0.0,900.0,45,20.0,1,,69.94063926940639,48.0,0.0,247.0,45951.0,69.1979385721821,0.7542592456192998,0.8691471383512053
ID518472,518472,60,0.8995168209075928,375.2133,540.3651,0.0,380.0,19,20.0,1,,40.859969558599694,37.0,0.0,116.0,26845.0,37.84006614009656,0.6186983934365684,0.8254470127762834
ID517077,517077,60,0.9915841221809387,391.149,543.2625,0.0,160.0,8,20.0,1,,45.31050228310502,30.0,0.0,146.0,29769.0,42.08876829954683,0.5015579883575499,0.7191867849670557
ID515921,515921,60,0.7394511699676514,399.8412,547.6086,0.0,0.0,0,20.0,1,,29.560121765601217,7.0,0.0,105.0,19421.0,34.512587735205706,0.5146981307653117,0.5820833706352776
ID514512,514512,60,1.0382112264633179,396.9438,547.6086,0.0,80.0,4,20.0,1,,45.20091324200913,27.0,0.0,142.0,29697.0,45.26509786281888,0.49288802139499094,0.6593784840543225
ID521695,521695,60,1.3923999071121216,328.85490000000004,550.5060000000001,0.0,640.0,32,20.0,1,,54.82648401826484,35.0,0.0,189.0,36021.0,56.09723455177479,0.8707727705441757,0.9098352089566756
ID519646,519646,60,1.0561283826828003,359.2776,538.9164000000001,0.0,460.0,23,20.0,1,,46.534246575342465,43.0,0.0,141.0,30573.0,41.349703589863836,0.8230463903277879,1.0161477880810839
ID526289,526289,60,1.4109551906585693,318.714,556.3008,0.0,1040.0,52,20.0,1,,60.38051750380517,34.0,0.0,199.0,39670.0,63.39706067934511,0.5627767722038576,0.685957044300579
ID515687,515687,60,1.0610980987548828,396.9438,547.6086,0.0,60.0,3,20.0,1,,44.22831050228311,17.0,0.0,155.0,29058.0,48.38642966103685,0.48801217149273346,0.5995576355323985
ID516839,516839,60,0.9147339463233948,388.25160000000005,541.8138,0.0,260.0,13,20.0,1,,46.73668188736682,46.0,0.0,125.0,30706.0,38.77899084615945,0.4809230008013414,0.7827704788587057
ID526056,526056,60,1.8754708766937256,318.714,556.3008,0.0,1000.0,50,20.0,1,,78.94520547945206,46.0,0.0,246.0,51867.0,78.76721673391803,0.6467782360714833,0.7872823845436557
ID514278,514278,60,1.0087164640426636,399.8412,547.6086,0.0,40.0,2,20.0,1,,42.10806697108067,14.0,0.0,147.0,27665.0,46.86487008015335,0.46181618733204877,0.5677070245829954
ID518246,518246,60,0.8740965723991394,383.9055,540.3651,0.0,320.0,16,20.0,1,,43.57534246575342,36.0,0.0,114.0,28629.0,39.62108102779237,0.4498893937147724,0.6825199741894586
ID524259,524259,60,1.7221598625183105,323.06010000000003,560.6469000000001,0.0,880.0,44,20.0,1,,67.1765601217656,48.0,0.0,219.0,44135.0,67.63718578529186,0.7851444444012227,0.8736519024862023
ID520802,520802,60,1.150675654411316,341.89320000000004,537.4677,0.0,560.0,28,20.0,1,,45.722983257229835,25.0,0.0,151.0,30040.0,47.68100274526456,0.7550969581044915,0.8251269677905599
ID525153,525153,60,2.0034728050231934,323.06010000000003,562.0956,0.0,940.0,47,20.0,1,,79.66514459665144,39.0,0.0,269.0,52340.0,83.78207732814704,0.7251188404588281,0.7993507583170378
ID527972,527972,60,1.6827532052993774,314.3679,547.6086,0.0,1160.0,58,20.0,1,,72.93759512937595,58.0,0.0,233.0,47920.0,69.80251368517301,0.6827392018410318,0.847907351647466
ID522856,522856,60,1.1626814603805542,318.714,557.7495,0.0,720.0,36,20.0,1,,46.89954337899543,38.0,0.0,135.0,30813.0,44.04278978571021,0.8177739241224702,0.9581139835161346
ID519415,519415,60,1.0774905681610107,363.62370000000004,538.9164000000001,0.0,440.0,22,20.0,1,,47.794520547945204,45.0,0.0,144.0,31401.0,42.00455949906301,0.8401237684806112,1.0389817212226822
ID527736,527736,60,1.5890225172042847,315.8166,547.6086,0.0,1140.0,57,20.0,1,,67.94672754946727,51.0,0.0,219.0,44641.0,67.12793954439509,0.6701375318125523,0.8122821877203941
ID520562,520562,60,1.2157725095748901,347.68800000000005,538.9164000000001,0.0,520.0,26,20.0,1,,48.19178082191781,36.0,0.0,154.0,31662.0,46.31256209660494,0.8120705540900149,0.9326588658201395
ID521471,521471,60,1.2982290983200073,330.3036,547.6086,0.0,620.0,31,20.0,1,,54.668188736681884,49.0,0.0,176.0,35917.0,51.6551898253327,0.8843201278774016,0.993357423740177
ID515454,515454,60,0.9959589838981628,392.59770000000003,543.2625,0.0,140.0,7,20.0,1,,44.6834094368341,30.0,0.0,142.0,29357.0,42.665926978601874,0.4955195728376093,0.6940069594177827
ID518013,518013,60,0.8294487595558167,382.45680000000004,537.4677,0.0,340.0,17,20.0,1,,41.20091324200913,36.0,0.0,108.0,27069.0,36.90192752773597,0.531722668769351,0.7751626213335957
ID524024,524024,60,1.5519102811813354,320.16270000000003,560.6469000000001,0.0,820.0,41,20.0,1,,60.9117199391172,46.0,0.0,204.0,40019.0,58.34666792684353,0.842619424069786,0.9547960645937578
ID527244,527244,61,1.050316572189331,465.03270000000003,530.2242,0.0,1120.0,56,20.0,1,,45.5220700152207,50.0,0.0,116.0,29908.0,33.95782736882535,0.8307415825910454,1.2166089454757139
ID519169,519169,61,0.443490207195282,522.9807000000001,527.3268,0.0,360.0,18,20.0,1,,20.78843226788432,24.0,0.0,51.0,13658.0,14.298409006946637,0.7652299806630162,1.2605343951736518
ID517774,517774,61,0.47641152143478394,522.9807000000001,530.2242,0.0,300.0,15,20.0,1,,21.512937595129376,24.0,0.0,50.0,14134.0,14.965108811957258,0.7905995179997407,1.2694275402407962
ID520334,520334,61,0.7127030491828918,507.045,538.9164000000001,0.0,540.0,27,20.0,1,,31.28462709284627,32.0,0.0,88.0,20554.0,23.630081552274227,0.8000025512722505,1.176830753764649
ID515213,515213,61,0.35032162070274353,538.9164000000001,528.7755000000001,0.0,100.0,5,20.0,1,,18.77625570776256,20.0,0.0,40.0,12336.0,10.747667755304702,0.7058459605553601,1.4457555778138416
ID523788,523788,61,1.0665589570999146,485.3145,538.9164000000001,0.0,840.0,42,20.0,1,,44.0,45.0,0.0,121.0,28908.0,34.123654266326824,0.883812623554211,1.209900445232711
ID527493,527493,61,0.9590969681739807,462.13530000000003,520.0833,0.0,1180.0,59,20.0,1,,41.138508371385086,45.0,0.0,106.0,27028.0,29.64768725140326,0.9021461283850829,1.316196488106366
ID522390,522390,61,0.8244420289993286,502.69890000000004,536.019,0.0,680.0,34,20.0,1,,35.54642313546423,36.0,0.0,104.0,23354.0,26.721829082869657,0.815199807605755,1.1948113838102254
ID524700,524700,61,1.0799800157546997,483.86580000000004,537.4677,0.0,860.0,43,20.0,1,,45.398782343987826,48.0,0.0,118.0,29827.0,33.42733106201703,0.8964818463462212,1.284000838710937
ID521245,521245,61,0.8215956091880798,505.59630000000004,537.4677,0.0,600.0,30,20.0,1,,34.3013698630137,32.0,0.0,95.0,22536.0,26.729685948875133,0.8464468377720545,1.176550255874929
ID518940,518940,61,0.5276139974594116,517.1859000000001,537.4677,0.0,420.0,21,20.0,1,,25.041095890410958,25.0,0.0,64.0,16452.0,16.222438653616937,0.783237996833564,1.355974820375485
ID525589,525589,61,1.0566152334213257,476.62230000000005,537.4677,0.0,980.0,49,20.0,1,,46.65296803652968,52.0,0.0,104.0,30651.0,30.5456694445804,0.905277672776429,1.4513867624300363
ID516376,516376,61,0.41881197690963745,528.7755000000001,530.2242,0.0,180.0,9,20.0,1,,21.691019786910196,25.0,0.0,45.0,14251.0,12.951497054014895,0.7513150948723893,1.4369703879386346
ID514977,514977,61,0.32377171516418457,544.7112000000001,518.6346000000001,0.0,20.0,1,20.0,1,,16.267884322678842,17.0,0.0,45.0,10688.0,11.441983318240354,0.6369755452100399,1.1064717461414155
ID523552,523552,61,0.9858659505844116,489.66060000000004,537.4677,0.0,800.0,40,20.0,1,,42.526636225266365,43.0,0.0,116.0,27940.0,31.227913752871714,0.8364126801152738,1.2405046083355966
ID527008,527008,61,1.0042027235031128,466.4814,530.2242,0.0,1100.0,55,20.0,1,,45.531202435312025,51.0,0.0,113.0,29914.0,30.264122140717813,0.8381259050208212,1.371971351579279
ID520110,520110,61,0.6517859697341919,511.39110000000005,538.9164000000001,0.0,500.0,25,20.0,1,,28.295281582952814,29.0,0.0,81.0,18590.0,22.108887800515262,0.7860032672285895,1.126468942500283
ID518701,518701,61,0.5134820342063904,521.532,534.5703000000001,0.0,400.0,20,20.0,1,,24.30745814307458,24.0,0.0,58.0,15970.0,16.23277198646245,0.7622042675066522,1.2953644713173027
ID517547,517547,61,0.47659724950790405,522.9807000000001,530.2242,0.0,280.0,14,20.0,1,,21.91780821917808,23.0,0.0,52.0,14400.0,15.136551305785456,0.7703001663607968,1.2601239399140596
ID526520,526520,61,1.0347496271133423,469.3788,531.6729,0.0,1060.0,53,20.0,1,,46.36225266362253,50.0,0.0,109.0,30460.0,30.717283405207265,0.8518820666251469,1.38860226783875
ID524474,524474,61,1.1240150928497314,480.96840000000003,537.4677,0.0,900.0,45,20.0,1,,46.77777777777778,49.0,0.0,119.0,30733.0,34.84783025832079,0.9061721436351392,1.2762696106954905
ID516148,516148,61,0.4303285777568817,525.8781,528.7755000000001,0.0,240.0,12,20.0,1,,20.012176560121766,22.0,0.0,45.0,13148.0,13.526504164786873,0.7820983828665706,1.2985792611766311
ID525371,525371,61,1.0326485633850098,476.62230000000005,537.4677,0.0,960.0,48,20.0,1,,45.56012176560122,52.0,0.0,98.0,29933.0,30.09400604746983,0.9014541671174364,1.435465162320497
ID523315,523315,61,0.9259131550788879,492.55800000000005,536.019,0.0,780.0,39,20.0,1,,40.38660578386606,41.0,0.0,110.0,26534.0,28.647133101859197,0.8375500134035692,1.2851616770758603
ID522160,522160,61,0.8120320439338684,501.2502,534.5703000000001,0.0,700.0,35,20.0,1,,36.32115677321157,36.0,0.0,97.0,23863.0,25.73147083520027,0.7836949847665179,1.240370795003894
ID521919,521919,61,0.83991539478302,502.69890000000004,537.4677,0.0,660.0,33,20.0,1,,35.43835616438356,35.0,0.0,103.0,23283.0,27.99106329032453,0.8042709153422916,1.1287162649588371
ID514748,514748,61,0.36534297466278076,534.5703000000001,531.6729,0.0,120.0,6,20.0,1,,19.248097412480973,20.0,0.0,44.0,12646.0,11.352215865797573,0.7366862620076933,1.4384619054629753
ID526771,526771,61,1.0136948823928833,467.93010000000004,530.2242,0.0,1080.0,54,20.0,1,,44.45662100456621,49.0,0.0,112.0,29208.0,31.631380434611618,0.844849268578659,1.2872610975209904
ID517316,517316,61,0.43266066908836365,527.3268,530.2242,0.0,220.0,11,20.0,1,,21.27853881278539,23.0,0.0,49.0,13980.0,13.063052263810446,0.7636533437167002,1.4106204146170505
ID518468,518468,61,0.4984537661075592,521.532,530.2242,0.0,380.0,19,20.0,1,,23.467275494672755,25.0,0.0,54.0,15418.0,15.73259522374777,0.7854544563999152,1.3123948872925064
ID526283,526283,61,1.0274327993392944,469.3788,533.1216000000001,0.0,1040.0,52,20.0,1,,45.37595129375951,50.0,0.0,108.0,29812.0,30.72468569443817,0.8736199426984778,1.3772390523007108
ID521024,521024,61,0.7625918984413147,505.59630000000004,537.4677,0.0,580.0,29,20.0,1,,32.855403348554034,31.0,0.0,88.0,21586.0,24.462429608997788,0.8274345092841994,1.2162672638699041
ID514509,514509,61,0.3532150685787201,540.3651,525.8781,0.0,80.0,4,20.0,1,,18.91476407914764,20.0,0.0,51.0,12427.0,12.27661536167293,0.7166600833073059,1.2864152568420417
ID515915,515915,61,0.3114260733127594,547.6086,517.1859000000001,0.0,0.0,0,20.0,1,,14.849315068493151,15.0,0.0,43.0,9756.0,10.762123211711343,0.6759245966450588,1.1129668617833925
ID519883,519883,61,0.636540949344635,512.8398000000001,538.9164000000001,0.0,480.0,24,20.0,1,,28.706240487062406,30.0,0.0,88.0,18860.0,20.591419611253393,0.7851960798280947,1.2263437553673482
ID523081,523081,61,0.8871315717697144,496.9041,533.1216000000001,0.0,740.0,37,20.0,1,,39.44901065449011,40.0,0.0,100.0,25918.0,27.420187447571312,0.8158761297554824,1.2928070138933325
ID517075,517075,61,0.41749995946884155,531.6729,530.2242,0.0,160.0,8,20.0,1,,21.167427701674278,22.0,0.0,47.0,13907.0,13.586420708633105,0.7615497143672534,1.347089271834173
ID519647,519647,61,0.64878910779953,515.7372,538.9164000000001,0.0,460.0,23,20.0,1,,28.828006088280063,30.0,0.0,78.0,18940.0,20.59413117501247,0.7982269814458418,1.2427478485609649
ID521693,521693,61,0.7933811545372009,504.1476,536.019,0.0,640.0,32,20.0,1,,33.97260273972603,33.0,0.0,102.0,22320.0,26.632649675421188,0.7868009855195527,1.1233967207839013
ID524250,524250,61,1.0916969776153564,482.4171,537.4677,0.0,880.0,44,20.0,1,,46.1841704718417,49.0,0.0,112.0,30343.0,33.58091600560909,0.904983348851236,1.306712390928848
ID525141,525141,61,1.0556098222732544,479.51970000000006,537.4677,0.0,940.0,47,20.0,1,,46.342465753424655,52.0,0.0,105.0,30447.0,30.348482734341847,0.905152665230622,1.4509892728987122
ID520804,520804,61,0.7270736694335938,505.59630000000004,538.9164000000001,0.0,560.0,28,20.0,1,,31.54490106544901,31.0,0.0,88.0,20725.0,23.740560557347568,0.8123937553819452,1.1911932270802115
ID522852,522852,61,0.7926270961761475,499.80150000000003,533.1216000000001,0.0,720.0,36,20.0,1,,34.67732115677321,34.0,0.0,97.0,22783.0,25.85193510958939,0.7863268907628576,1.1809314019891426
ID516835,516835,61,0.4564235806465149,522.9807000000001,528.7755000000001,0.0,260.0,13,20.0,1,,21.799086757990867,26.0,0.0,52.0,14322.0,13.934159172610457,0.7779174551624986,1.3690189223483396
ID515682,515682,61,0.32920151948928833,540.3651,522.9807000000001,0.0,60.0,3,20.0,1,,18.51750380517504,20.0,0.0,51.0,12166.0,12.258275496567927,0.6598395816585241,1.2010340157645667
ID514274,514274,61,0.3435329496860504,541.8138,521.532,0.0,40.0,2,20.0,1,,18.28462709284627,19.0,0.0,49.0,12013.0,12.322382887282375,0.6444341995810742,1.163010092720424
ID518241,518241,61,0.4992574453353882,522.9807000000001,530.2242,0.0,320.0,16,20.0,1,,22.93302891933029,25.0,0.0,51.0,15067.0,15.828013009918497,0.7836185671768877,1.2731153335267062
ID527968,527968,61,1.0204830169677734,463.58400000000006,522.9807000000001,0.0,1160.0,58,20.0,1,,43.882800608828006,47.0,0.0,109.0,28831.0,31.853752498602024,0.8813368438408711,1.290740972128018
ID524013,524013,61,1.008091688156128,488.2119,538.9164000000001,0.0,820.0,41,20.0,1,,43.05936073059361,44.0,0.0,118.0,28290.0,32.50151696580509,0.8345766298632367,1.2053808968543536
ID526052,526052,61,1.0358282327651978,473.72490000000005,534.5703000000001,0.0,1000.0,50,20.0,1,,45.49010654490107,48.0,0.0,104.0,29887.0,30.007168495489214,0.8919700138107933,1.4294136939897215
ID520563,520563,61,0.6941458582878113,507.045,540.3651,0.0,520.0,26,20.0,1,,31.21917808219178,32.0,0.0,86.0,20511.0,22.520669312314887,0.7841197667740026,1.2185085035096104
ID524925,524925,61,1.1081675291061401,480.96840000000003,536.019,0.0,920.0,46,20.0,1,,47.050228310502284,51.0,0.0,112.0,30912.0,33.47517606070737,0.9001096645559188,1.3316362800275359
ID525821,525821,61,1.06063711643219,470.82750000000004,534.5703000000001,0.0,1020.0,51,20.0,1,,46.52359208523592,50.0,0.0,109.0,30566.0,30.88264283607654,0.8979885367681072,1.425495936822069
ID522623,522623,61,0.8512807488441467,495.45540000000005,534.5703000000001,0.0,760.0,38,20.0,1,,38.080669710806696,39.0,0.0,97.0,25019.0,26.709672259946018,0.8025892652634767,1.269587332166311
ID516606,516606,61,0.41532617807388306,528.7755000000001,530.2242,0.0,200.0,10,20.0,1,,21.28462709284627,24.0,0.0,45.0,13984.0,12.558507873978865,0.7567686057500268,1.4601805008484823
ID515452,515452,61,0.3805217444896698,533.1216000000001,531.6729,0.0,140.0,7,20.0,1,,20.465753424657535,21.0,0.0,45.0,13446.0,11.57527586538825,0.7201845169647224,1.480454720154498
ID521468,521468,61,0.7892614006996155,504.1476,537.4677,0.0,620.0,31,20.0,1,,33.465753424657535,33.0,0.0,93.0,21987.0,26.124043903967564,0.7906903384479834,1.1312957074877483
ID518011,518011,61,0.4465216398239136,522.9807000000001,530.2242,0.0,340.0,17,20.0,1,,21.098934550989345,23.0,0.0,49.0,13862.0,14.232100935344018,0.7696088763117286,1.2894790346732132
ID527732,527732,61,0.9911695122718811,465.03270000000003,525.8781,0.0,1140.0,57,20.0,1,,42.83866057838661,46.0,0.0,105.0,28145.0,31.957691591567606,0.8449973091378373,1.2278634354461226
ID519416,519416,61,0.6152992844581604,518.6346000000001,538.9164000000001,0.0,440.0,22,20.0,1,,27.878234398782343,29.0,0.0,77.0,18316.0,19.57281039181646,0.7898368955877291,1.2570890188214707
ID516615,516615,62,0.3869572877883911,247.72770000000003,563.5443,0.0,200.0,10,20.0,1,,19.11111111111111,20.0,0.0,52.0,12556.0,13.848642229435905,0.7218096570885727,1.157034440171466
ID515462,515462,62,0.42228782176971436,247.72770000000003,570.7878000000001,0.0,140.0,7,20.0,1,,19.39117199391172,18.0,0.0,61.0,12740.0,16.170041027330637,0.5972993344095688,0.8968682552626588
ID525833,525833,62,0.6703025102615356,207.16410000000002,566.4417000000001,0.0,1020.0,51,20.0,1,,31.896499238964992,38.0,0.0,84.0,20956.0,23.880130081848154,0.6951929583004818,1.0955256553320936
ID527497,527497,62,0.7466409206390381,208.61280000000002,543.2625,0.0,1180.0,59,20.0,1,,31.942161339421613,28.0,0.0,87.0,20986.0,26.802171659911135,0.7788089489755132,1.0435804575398406
ID522629,522629,62,0.6184200048446655,214.4076,560.6469000000001,0.0,760.0,38,20.0,1,,26.532724505327245,25.0,0.0,71.0,17432.0,21.653083288273912,0.7794663874731665,1.0734941943253267
ID519172,519172,62,0.43247461318969727,239.0355,534.5703000000001,0.0,360.0,18,20.0,1,,19.919330289193304,19.0,0.0,68.0,13087.0,16.164867265064238,0.6557243685992461,0.9760360722910475
ID521475,521475,62,0.5463462471961975,220.2024,564.993,0.0,620.0,31,20.0,1,,24.098934550989345,21.0,0.0,70.0,15833.0,19.73129591530255,0.696866885317398,1.003169411433436
ID524935,524935,62,0.7552078366279602,212.95890000000003,557.7495,0.0,920.0,46,20.0,1,,34.39421613394216,37.0,0.0,84.0,22597.0,24.168958687888768,0.8281979471939519,1.2893428169255314
ID523794,523794,62,0.6711825728416443,214.4076,553.4034,0.0,840.0,42,20.0,1,,28.095890410958905,20.0,0.0,90.0,18459.0,26.5131398309459,0.6530480741592707,0.8372811284138547
ID517777,517777,62,0.46068912744522095,243.38160000000002,538.9164000000001,0.0,300.0,15,20.0,1,,19.75951293759513,18.0,0.0,63.0,12982.0,16.630031012289948,0.7720463763812208,1.0353363857335578
ID520337,520337,62,0.4435921609401703,221.6511,553.4034,0.0,540.0,27,20.0,1,,21.015220700152206,24.0,0.0,54.0,13807.0,14.253361167194816,0.7735954636068039,1.286192598635717
ID527249,527249,62,0.7936094403266907,208.61280000000002,553.4034,0.0,1120.0,56,20.0,1,,34.202435312024356,37.0,0.0,91.0,22471.0,27.14802681437225,0.8583700812238066,1.1638342217282698
ID522397,522397,62,0.5749650001525879,217.305,566.4417000000001,0.0,680.0,34,20.0,1,,25.6468797564688,26.0,0.0,70.0,16850.0,19.08869206603539,0.7655235472814006,1.1651273555332953
ID518939,518939,62,0.5381300449371338,228.89460000000003,537.4677,0.0,420.0,21,20.0,1,,22.864535768645357,24.0,0.0,76.0,15022.0,19.27935454605561,0.7941408618166177,1.0498829892119705
ID515226,515226,62,0.3607293963432312,246.27900000000002,573.6852,0.0,100.0,5,20.0,1,,18.088280060882802,16.0,0.0,58.0,11884.0,14.4837419238458,0.5094736276598582,0.8430293014466308
ID523557,523557,62,0.6153666973114014,214.4076,554.8521000000001,0.0,800.0,40,20.0,1,,27.167427701674278,24.0,0.0,77.0,17849.0,22.395202521179822,0.6940705081953908,0.9940211628647473
ID521251,521251,62,0.5018455982208252,220.2024,563.5443,0.0,600.0,30,20.0,1,,22.911719939117198,20.0,0.0,62.0,15053.0,17.742521602057995,0.7056096222117709,1.0684573775682271
ID516385,516385,62,0.4139150083065033,246.27900000000002,567.8904,0.0,180.0,9,20.0,1,,18.919330289193304,19.0,0.0,60.0,12430.0,15.524701231627347,0.6794756198808722,0.986081198927802
ID524705,524705,62,0.7033647298812866,214.4076,551.9547,0.0,860.0,43,20.0,1,,30.035007610350075,24.0,0.0,86.0,19733.0,26.46523821118255,0.6574394403613305,0.9003264719928966
ID525601,525601,62,0.7265217304229736,210.06150000000002,564.993,0.0,980.0,49,20.0,1,,35.47488584474886,41.0,0.0,88.0,23307.0,23.90625223151396,0.7284007510995723,1.2507354042477168
ID527011,527011,62,0.7662360072135925,208.61280000000002,556.3008,0.0,1100.0,55,20.0,1,,33.659056316590565,38.0,0.0,96.0,22114.0,26.56353487553403,0.8350526943052893,1.1532179830751188
ID522166,522166,62,0.6139618158340454,215.8563,564.993,0.0,700.0,35,20.0,1,,26.006088280060883,25.0,0.0,73.0,17086.0,20.515311639281308,0.8101492823873766,1.1346908918059317
ID526778,526778,62,0.8002524375915527,208.61280000000002,560.6469000000001,0.0,1080.0,54,20.0,1,,33.986301369863014,34.0,0.0,87.0,22329.0,27.662901014703518,0.8520333953755151,1.130430797218004
ID517553,517553,62,0.4582340121269226,244.83030000000002,543.2625,0.0,280.0,14,20.0,1,,20.363774733637747,20.0,0.0,59.0,13379.0,15.811969543722796,0.7750550278539059,1.1246646054791787
ID514992,514992,62,0.3489345610141754,250.6251,578.0313,0.0,20.0,1,20.0,1,,16.946727549467276,13.0,0.0,57.0,11134.0,14.635465583363441,0.5459325145368792,0.8178200044872384
ID518704,518704,62,0.49984440207481384,231.79200000000003,536.019,0.0,400.0,20,20.0,1,,21.964992389649925,22.0,0.0,65.0,14431.0,17.66033669303114,0.7609590357047201,1.0749149388572885
ID520112,520112,62,0.42335206270217896,221.6511,549.0573,0.0,500.0,25,20.0,1,,19.41400304414003,21.0,0.0,48.0,12755.0,13.774500963250048,0.7666118223527579,1.223217245454181
ID516156,516156,62,0.4014906585216522,244.83030000000002,554.8521000000001,0.0,240.0,12,20.0,1,,19.007610350076103,19.0,0.0,56.0,12488.0,14.479219863236443,0.7111421968262207,1.0911455886378756
ID523320,523320,62,0.6210848689079285,212.95890000000003,557.7495,0.0,780.0,39,20.0,1,,26.93759512937595,26.0,0.0,72.0,17698.0,22.11280811254905,0.7585545372065008,1.050935079042838
ID518470,518470,62,0.45477378368377686,236.1381,534.5703000000001,0.0,380.0,19,20.0,1,,19.946727549467276,17.0,0.0,63.0,13105.0,17.086898394508435,0.7158631197381309,0.9740601214276896
ID521926,521926,62,0.5238781571388245,218.7537,566.4417000000001,0.0,660.0,33,20.0,1,,24.01674277016743,24.0,0.0,70.0,15779.0,17.498728866270724,0.7526939300665441,1.1788266117846031
ID521028,521028,62,0.46613067388534546,221.6511,559.1982,0.0,580.0,29,20.0,1,,21.427701674277017,20.0,0.0,69.0,14078.0,16.937061389763635,0.7059892520911335,1.0471028074644875
ID523087,523087,62,0.60125732421875,214.4076,562.0956,0.0,740.0,37,20.0,1,,25.80517503805175,25.0,0.0,71.0,16954.0,20.688715788637893,0.7982974321969469,1.1074049987932149
ID524481,524481,62,0.6725043654441833,214.4076,554.8521000000001,0.0,900.0,45,20.0,1,,30.485540334855404,32.0,0.0,88.0,20029.0,23.387252646069168,0.7535166903357619,1.1202827732579523
ID517324,517324,62,0.40122824907302856,246.27900000000002,559.1982,0.0,220.0,11,20.0,1,,19.444444444444443,21.0,0.0,52.0,12775.0,14.31506445883863,0.7174086656535791,1.134815333541573
ID519884,519884,62,0.45314761996269226,223.09980000000002,544.7112000000001,0.0,480.0,24,20.0,1,,19.4779299847793,19.0,0.0,64.0,12797.0,15.678259472873531,0.77563178265159,1.085369554217777
ID526531,526531,62,0.7275581955909729,207.16410000000002,563.5443,0.0,1060.0,53,20.0,1,,32.71080669710807,37.0,0.0,80.0,21491.0,24.79295524919308,0.7884934557417466,1.1633320457474712
ID514760,514760,62,0.3816269040107727,246.27900000000002,572.2365000000001,0.0,120.0,6,20.0,1,,17.560121765601217,16.0,0.0,58.0,11537.0,15.029436319526802,0.5838916904124712,0.8614332689681602
ID525383,525383,62,0.7238563299179077,211.51020000000003,563.5443,0.0,960.0,48,20.0,1,,34.44901065449011,39.0,0.0,87.0,22633.0,23.750306219364965,0.7720856369227957,1.263916268377056
ID525147,525147,62,0.7488724589347839,211.51020000000003,560.6469000000001,0.0,940.0,47,20.0,1,,34.31506849315068,40.0,0.0,88.0,22545.0,24.192311972401445,0.8272647189191381,1.2843415287293023
ID517085,517085,62,0.43052712082862854,246.27900000000002,569.3391,0.0,160.0,8,20.0,1,,19.171993911719937,18.0,0.0,68.0,12596.0,16.520015792378985,0.6427112264724711,0.9081163202917174
